Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age,Volume,Density
I,0.8375,0.625,0.2125,4.80524025,1.63009625,1.190679,1.417475,6.0,0.06519418348513975,73.70657922413122
I,0.8875,0.675,0.2,6.30776375,2.83495,1.48834875,1.871067,6.0,0.07156940763959249,88.13491627266899
I,1.0625,0.75,0.2375,9.25611175,3.6570855,1.63009625,2.70737725,6.0,0.10492428589137785,88.21705738919516
I,0.9625,0.7125,0.2125,5.556502,2.26796,1.4458245,1.71514475,6.0,0.08472636085728762,65.58173800665564
I,0.725,0.525,0.1875,3.16096925,1.360776,0.58116475,0.850485,6.0,0.04058913164745406,77.87723269015218
I,0.825,0.6375,0.2,5.443104,2.83495,1.54504775,1.5592225,6.0,0.06383814446864884,85.26413236639623
F,1.1875,0.925,0.3,15.74814725,7.49844275,3.0333965,4.6776675,6.0,0.20160189106708254,78.11507702950982
I,0.925,0.6875,0.225,6.42116175,3.061746,1.57339725,1.984465,6.0,0.08352525390037317,76.87688992432157
I,0.85,0.6375,0.225,5.31553125,2.11203775,1.14815475,1.2757275,6.0,0.07181791252722995,74.0140037902745
I,0.825,0.6,0.2125,5.1312595,2.31048425,0.94970825,1.70097,6.0,0.060082959499904796,85.40290862350298
I,0.875,0.6625,0.2,5.6415505,2.31048425,1.77184375,1.984465,6.0,0.06894323253073226,81.82892349129718
I,0.8375,0.65,0.2,5.1879585,2.11203775,1.17650425,1.70097,6.0,0.06636614480708439,78.17176235082742
I,0.5625,0.375,0.1,1.09145575,0.46776675,0.1417475,0.4252425,6.0,0.011044661672776616,98.8220175806987
I,0.925,0.6875,0.2375,5.5848515,2.11203775,1.11980525,1.984465,6.0,0.08816554578372722,63.34505673792131
I,0.775,0.5875,0.1875,4.252425,1.8427175,0.86465975,1.2757275,6.0,0.05082845340659073,83.66229375471424
I,1.0375,0.8125,0.25,10.9145575,4.40834725,2.041164,2.9766975,6.0,0.12962137657633668,84.2033759267492
I,0.925,0.7,0.225,6.42116175,2.721552,1.247378,1.8427175,6.0,0.08659014751456866,74.15580102712782
I,0.6375,0.475,0.175,2.721552,1.0489315,0.63786375,0.850485,6.0,0.03101095560789612,87.76098467946046
I,0.9,0.675,0.2125,5.556502,2.551455,0.963883,1.5025235,6.0,0.07604249561706701,73.07101055679841
I,0.8125,0.6,0.1875,4.2807745,1.587572,0.86465975,1.417475,6.0,0.053014376029327764,80.74742778509471
I,0.8875,0.675,0.1875,5.556502,2.65067825,1.28990225,1.417475,6.0,0.06709631966211796,82.81381196437151
I,0.8875,0.65,0.2,7.98038425,3.35941575,1.48834875,1.927766,6.0,0.06636614480708439,120.24782022818535
I,0.9,0.6625,0.2125,5.23048275,2.26796,1.03475675,1.5592225,6.0,0.07325218456390302,71.40377834652949
I,0.85,0.625,0.225,5.5848515,2.7499015,1.14815475,1.417475,6.0,0.06902913545485385,80.90571413360061
I,0.8875,0.65,0.225,5.6699,2.11203775,1.31825175,1.70097,6.0,0.07466191290796993,75.94099560493254
I,0.9625,0.725,0.2375,5.5281525,2.22543575,1.1623295,1.7860185,6.0,0.09804591603849865,56.383302062569534
M,0.65,0.475,0.15,2.4097075,0.75126175,0.55281525,0.850485,6.0,0.02658081909248239,90.65587827131768
I,1.1375,0.875,0.225,13.8062065,6.406987,2.50893075,3.8271825,6.0,0.13529710549151355,102.04362059220837
I,0.9,0.6875,0.25,6.61960825,2.8066005,1.51669825,1.984465,6.0,0.0928058376670813,71.32749853243347
I,0.925,0.6875,0.225,6.27941425,2.7499015,1.14815475,1.8427175,6.0,0.08352525390037317,75.17982833658822
I,0.7,0.525,0.175,2.82077525,1.20485375,0.52446575,0.850485,6.0,0.03788318953762379,74.45981408715704
I,1.125,0.8375,0.2625,10.44679075,4.89028875,2.48058125,2.83495,6.0,0.1446068348931915,72.24271769530213
I,0.9,0.675,0.225,5.8116475,2.22543575,1.0489315,1.984465,6.0,0.08051558359454154,72.18040583629322
I,0.95,0.675,0.2125,6.350288,3.58621175,1.51669825,1.984465,6.0,0.07604249561706701,83.50972635062675
I,1.025,0.75,0.225,7.93786,3.4869885,1.6159215,2.26796,6.0,0.09940195505498955,79.85617582278682
I,0.7625,0.575,0.225,4.91863825,2.19708625,0.86465975,1.13398,6.0,0.05842626024898829,84.18540274593686
I,0.875,0.65,0.1875,5.06038575,2.22543575,1.417475,1.984465,6.0,0.06221826075664161,81.33280629288274
I,0.9,0.675,0.2125,6.8322295,3.04757125,1.34660125,1.7860185,6.0,0.07604249561706701,89.84751808259396
I,0.825,0.5875,0.1875,4.06815325,1.97029025,0.80796075,1.2757275,6.0,0.05082845340659073,80.03692769200997
I,0.925,0.725,0.2125,6.90310325,3.061746,1.6159215,1.984465,6.0,0.08772529329760405,78.68999909275354
I,0.7,0.5375,0.1875,3.515338,1.17650425,0.75126175,0.9922325,6.0,0.042544957152008255,82.62643178697067
I,0.75,0.575,0.225,3.61456125,1.417475,1.020582,1.13398,6.0,0.05842626024898829,61.86535360292189
I,0.8125,0.525,0.175,4.49339575,1.48834875,0.43941725,1.13398,6.0,0.03788318953762379,118.61186465140092
I,0.975,0.75,0.25,8.618248,3.40194,1.28990225,2.33883375,6.0,0.11044661672776616,78.03089180398027
I,1.025,0.7875,0.2625,10.716111,5.613201,1.8427175,2.5798045,6.0,0.12785576468948032,83.81406208805615
I,0.6875,0.5125,0.175,3.4302895,1.34660125,0.58116475,0.9922325,6.0,0.03610070386210067,95.02001714712257
I,0.8875,0.6625,0.2375,5.25883225,2.11203775,1.17650425,1.984465,6.0,0.08187008863024454,64.23386535894474
I,0.9,0.675,0.2125,6.6054335,2.9199985,1.20485375,1.984465,6.0,0.07604249561706701,86.86502785578587
I,0.925,0.6875,0.225,6.8889285,2.948348,1.70097,1.927766,6.0,0.08352525390037317,82.47719316384169
I,0.8375,0.625,0.2,4.94698775,2.041164,0.963883,1.530873,6.0,0.061359231515425654,80.62336551194146
I,0.875,0.625,0.225,4.876114,2.11203775,1.1623295,1.70097,6.0,0.06902913545485385,70.63849152781373
I,0.875,0.625,0.175,4.03980375,1.7860185,0.97805775,1.2757275,6.0,0.05368932757599744,75.24407423955242
I,0.925,0.6875,0.25,6.7188315,3.005047,1.11980525,2.26796,6.0,0.0928058376670813,72.3966473327055
I,0.9125,0.6625,0.2,5.6415505,2.551455,1.247378,1.1056305,6.0,0.06894323253073226,81.82892349129718
I,0.7125,0.525,0.175,3.04757125,1.23320325,0.623689,0.9922325,6.0,0.03788318953762379,80.44653280773247
I,0.9625,0.75,0.225,6.53455975,2.211261,1.6159215,1.984465,6.0,0.09940195505498955,65.73874473982987
F,1.1,0.8,0.2125,10.73028575,4.479221,2.4097075,2.83495,6.0,0.10681415022205297,100.45753046476621
I,0.9875,0.7375,0.2125,6.70465675,2.6932025,1.43164975,2.041164,6.0,0.09077638108470859,73.85904427874806
I,0.9125,0.7375,0.2375,6.2085405,3.1467945,1.68679525,2.1262125,6.0,0.10145595532996843,61.194441270675206
I,0.8125,0.6125,0.2125,4.3941725,1.70097,0.92135875,1.417475,6.0,0.06261249381912823,70.18044214456081
I,0.9375,0.7,0.25,11.35397475,5.386405,1.88524175,2.5798045,6.0,0.0962112750161874,118.01085421734315
M,0.9,0.6875,0.225,6.08096775,2.721552,1.31825175,2.26796,6.0,0.08352525390037317,72.8039421137615
I,0.825,0.5875,0.2125,4.86193925,1.60174675,0.97805775,1.70097,6.0,0.05760558052746949,84.40049046431467
I,1.075,0.8125,0.275,11.38232425,4.0539785,2.608154,2.83495,6.0,0.14258351423397037,79.82917457990507
I,0.85,0.6375,0.1875,5.37223025,2.45223175,1.14815475,1.5592225,6.0,0.059848260439358286,89.76418379684493
I,0.9125,0.7,0.25,6.44951125,2.65067825,1.28990225,2.05533875,6.0,0.0962112750161874,67.03487973644336
I,0.9375,0.7125,0.225,6.80388,3.061746,1.2757275,1.91359125,6.0,0.08971026443712808,75.84282626620039
I,0.6875,0.525,0.1625,2.721552,1.0489315,0.623689,0.850485,6.0,0.035177247427793525,77.36682654282106
I,0.875,0.675,0.1875,5.00368675,2.16873675,1.00640725,1.63009625,6.0,0.06709631966211796,74.57468271281414
I,0.9125,0.6625,0.2125,6.577084,3.24601775,1.190679,1.85689225,6.0,0.07325218456390302,89.78686491270916
I,0.9125,0.6625,0.2,5.59902625,2.211261,1.0489315,1.984465,6.0,0.06894323253073226,81.21212256045824
I,0.7375,0.5375,0.225,4.80524025,2.4097075,0.963883,1.1623295,6.0,0.05105394858240991,94.12083459604521
I,1.025,0.75,0.25,7.72523875,3.40194,1.871067,2.324659,6.0,0.11044661672776616,69.94545400192311
I,0.9625,0.7,0.225,8.71747125,4.63514325,1.74349425,2.36718325,6.0,0.08659014751456866,100.67509410967683
I,0.4375,0.3,0.0875,0.5953395,0.21262125,0.12757275,0.21262125,6.0,0.006185010536754905,96.255211929252
I,1.15,0.9,0.2875,13.13999325,6.633783,2.79242575,3.8271825,6.0,0.18289959730118077,71.84265817907938
I,1.0375,0.8125,0.275,10.73028575,4.7910655,2.48058125,2.83495,6.0,0.14258351423397037,75.2561458991135
I,1.025,0.8125,0.25,7.35669525,3.01922175,1.68679525,2.1262125,6.0,0.12962137657633668,56.755262475302374
I,0.7,0.5,0.225,3.30271675,1.54504775,0.32601925,0.9922325,6.0,0.044178646691106466,74.75821459838572
I,0.775,0.6125,0.225,4.252425,1.70097,0.89300925,1.1056305,6.0,0.06629558169084165,64.14341486330827
I,0.6875,0.5125,0.2,2.721552,1.0489315,0.72291225,0.850485,6.0,0.041257947270972206,65.96430942444871
I,0.825,0.6375,0.2,5.443104,2.2963095,0.86465975,1.5592225,6.0,0.06383814446864884,85.26413236639623
I,1.0,0.8375,0.2375,11.66581925,5.556502,2.5798045,3.685435,6.0,0.13083475537955422,89.16452831021259
I,0.8125,0.625,0.1875,3.005047,1.4458245,0.63786375,1.14815475,6.0,0.05752427954571154,52.239628618243636
M,1.1625,0.8875,0.3,12.2753335,5.71242425,2.721552,3.685435,6.0,0.1855871316415564,66.14323628703212
I,1.025,0.8125,0.2625,8.618248,3.6570855,1.91359125,2.494756,6.0,0.1361024454051535,63.321771878124316
M,1.0,0.7625,0.25,9.19941275,4.66349275,2.0128145,2.83495,6.0,0.1141588502344494,80.58431502338239
I,0.7875,0.575,0.1625,3.6570855,1.4458245,0.793786,1.13398,6.0,0.04219674351315821,86.66748178943266
I,0.7,0.5,0.2,2.28213475,1.14815475,0.58116475,0.850485,6.0,0.039269908169872414,58.11408420228589
I,1.05,0.8,0.2375,7.9095105,3.2601925,1.6726205,2.4097075,6.0,0.11938052083641214,66.25461544801308
I,0.8,0.6375,0.2,5.10291,2.05533875,1.09145575,1.70097,6.0,0.06383814446864884,79.93512409349646
I,1.025,0.7875,0.25,9.19941275,4.32329875,1.97029025,2.551455,6.0,0.12176739494236219,75.54906429881729
I,0.875,0.6625,0.2125,6.0951425,2.14038725,1.34660125,1.70097,6.0,0.07325218456390302,83.20765498376065
I,1.1375,0.8375,0.3,12.757275,5.4714535,2.2963095,3.5436875,6.0,0.16526495416364742,77.19286320902366
I,0.875,0.65,0.2125,5.17378375,2.2963095,0.97805775,1.70097,6.0,0.07051402885752715,73.37240310653041
I,0.9625,0.7,0.225,7.83863675,2.53728025,1.6159215,2.26796,6.0,0.08659014751456866,90.52573502870129
I,0.875,0.65,0.225,6.39281225,2.721552,1.20485375,1.8427175,6.0,0.07466191290796993,85.62347254456144
I,0.7375,0.5375,0.125,2.83495,1.09145575,0.52446575,0.9355335,6.0,0.028363304768005502,99.9513287745613
I,0.775,0.5625,0.1875,3.81300775,1.6159215,0.75126175,1.247378,6.0,0.04659466643202635,81.83356684316061
I,0.6375,0.4625,0.1625,2.2396105,0.97805775,0.396893,0.7087375,6.0,0.027300256082000762,82.03624512799314
I,0.9125,0.675,0.225,6.30776375,3.458639,1.304077,1.70097,6.0,0.08051558359454154,78.34214779792799
I,1.0375,0.8125,0.25,8.618248,3.44446425,1.85689225,2.28213475,6.0,0.12962137657633668,66.48786047203053
I,1.125,0.825,0.2875,13.60776,6.6054335,2.56562975,3.118445,6.0,0.15368646717668658,88.54234370782794
I,0.925,0.725,0.2125,7.58349125,3.01922175,1.65844575,2.16873675,6.0,0.08772529329760405,86.44589222715223
I,0.4375,0.3375,0.125,0.9922325,0.41106775,0.226796,0.283495,6.0,0.011182719943686326,88.72908424754091
I,0.775,0.5875,0.1875,3.798833,1.63009625,0.737087,0.97805775,6.0,0.05082845340659073,74.7383157542114
I,0.8375,0.625,0.2125,8.40562675,4.40834725,1.43164975,2.494756,6.0,0.06519418348513975,128.93215775784606
I,0.8,0.6,0.1625,4.32329875,1.644271,0.92135875,1.417475,6.0,0.045945792558750725,94.09563986673672
I,0.875,0.6625,0.25,5.79747275,2.721552,1.28990225,1.8427175,6.0,0.08617904066341532,67.27242152349858
F,1.0375,0.7875,0.25,9.36950975,3.98310475,1.63009625,2.6932025,6.0,0.12176739494236219,76.94596533361823
I,1.2375,0.9625,0.3375,17.7751365,8.49067525,3.44446425,5.10291,6.0,0.24556424646709715,72.3848718033212
I,0.675,0.475,0.1375,2.8632995,1.31825175,0.4819415,0.850485,6.0,0.024365750834775525,117.51328819768663
I,0.7375,0.5625,0.175,2.721552,1.14815475,0.5953395,0.9922325,6.0,0.04348835533655792,62.58116635908194
I,0.8625,0.6375,0.2375,6.70465675,2.48058125,1.43164975,2.1262125,6.0,0.0758077965565205,88.44283905549433
F,1.175,0.9,0.3,13.8062065,6.13766675,3.6003865,3.118445,6.0,0.19085175370557994,72.33995094065698
I,0.775,0.5625,0.15,3.005047,1.4458245,0.32601925,1.020582,6.0,0.037275733145621076,80.6167108306229
I,1.125,0.825,0.275,10.149121,4.20990075,3.35941575,3.118445,6.0,0.14700444686465675,69.03955095551657
I,0.95,0.7,0.25,8.618248,4.12485225,1.7293195,2.26796,6.0,0.0962112750161874,89.57627885661003
I,1.025,0.8125,0.2625,9.8939755,4.40834725,2.11203775,2.83495,6.0,0.1361024454051535,72.69506047850456
I,0.9125,0.6625,0.2,5.59902625,2.211261,1.0489315,1.984465,6.0,0.06894323253073226,81.21212256045824
I,0.9125,0.675,0.225,5.06038575,2.48058125,1.1623295,1.71514475,6.0,0.08051558359454154,62.849768008674815
I,0.825,0.5375,0.1875,3.24601775,1.2757275,0.75126175,0.9922325,6.0,0.042544957152008255,76.2961809645818
I,0.7,0.525,0.15,3.38776525,1.6726205,0.8788345,0.850485,6.0,0.03247130531796325,104.3310460366949
I,0.7375,0.5625,0.1875,3.30271675,1.6159215,0.793786,1.09145575,6.0,0.04659466643202635,70.88186273032127
I,0.95,0.7125,0.25,7.81028725,3.69960975,1.587572,2.05533875,6.0,0.09967807159680897,78.35511988626828
I,0.95,0.7,0.2375,6.53455975,2.31048425,1.28990225,2.1262125,6.0,0.09140071126537802,71.49353281318771
I,1.025,0.7625,0.2375,7.75358825,2.70737725,1.68679525,2.4097075,6.0,0.10845090772272692,71.49399127044062
I,0.7125,0.525,0.1875,3.40194,1.17650425,0.80796075,1.13398,6.0,0.04058913164745406,83.81406208805616
I,0.7875,0.575,0.2,3.6003865,1.48834875,0.680388,1.190679,6.0,0.05193445355465626,69.32558741974483
I,0.925,0.7125,0.2125,5.443104,2.45223175,0.97805775,1.984465,6.0,0.08472636085728762,64.24333519019328
I,1.0,0.775,0.225,11.226402,6.23689,2.08368825,2.6932025,6.0,0.10613919867538331,105.77055546023942
I,0.925,0.7125,0.2125,6.70465675,2.73572675,1.43164975,1.984465,6.0,0.08472636085728762,79.13306652333704
I,0.9625,0.725,0.225,6.350288,2.5231055,1.85689225,2.1262125,6.0,0.09288560466805135,68.36676170321822
I,0.925,0.6875,0.2,6.7188315,3.061746,1.11980525,1.984465,6.0,0.07424467013366504,90.49580916588187
I,0.775,0.5625,0.1875,3.9972795,1.65844575,1.0489315,1.03475675,6.0,0.04659466643202635,85.78834888390814
I,0.7,0.525,0.2,3.38776525,1.190679,0.80796075,0.850485,6.0,0.043295073757284336,78.24828452752118
I,0.8125,0.6125,0.225,4.63514325,2.721552,1.020582,1.8427175,6.0,0.06629558169084165,69.91632220100601
I,0.75,0.575,0.175,3.64291075,1.26155275,0.8788345,1.13398,6.0,0.045442646860324225,80.16502122328198
I,0.8125,0.575,0.1875,4.8477645,2.11203775,1.1056305,1.2757275,6.0,0.048688550207490244,99.56682791623194
I,0.9375,0.6875,0.2,6.066793,2.721552,1.0489315,1.984465,6.0,0.07424467013366504,81.71351544936168
F,0.9625,0.7,0.225,7.9662095,2.721552,1.6159215,2.16873675,6.0,0.08659014751456866,91.9990290888429
I,0.7,0.525,0.175,3.72795925,1.60174675,0.60951425,0.850485,6.0,0.03788318953762379,98.4066889694588
I,0.9375,0.7,0.2,6.350288,2.82077525,1.63009625,1.71514475,6.0,0.07696902001294992,82.50446736793029
I,0.85,0.65,0.2,5.03203625,2.154562,1.37495075,1.5592225,6.0,0.06636614480708439,75.82233779929982
I,0.8125,0.6125,0.2,5.8116475,2.721552,1.13398,1.71514475,6.0,0.058929405947414804,98.62050035233646
I,0.875,0.6625,0.2375,5.556502,2.48058125,1.2190285,1.984465,6.0,0.08187008863024454,67.86974453020575
I,1.25,0.975,0.325,15.87572,7.6260155,3.7704835,3.685435,6.0,0.24265121695090225,65.42608852117264
I,0.7,0.525,0.1875,3.13261975,1.4458245,0.80796075,1.13398,6.0,0.04058913164745406,77.17878217275171
I,0.9,0.675,0.2375,5.443104,2.62232875,1.43164975,1.984465,6.0,0.08498867157201608,64.0450532914581
I,1.0125,0.7625,0.2625,9.45455825,4.46504625,2.45223175,2.6932025,6.0,0.11986679274617187,78.87554203624043
I,0.7375,0.55,0.1875,3.67126025,1.530873,0.793786,0.9922325,6.0,0.044546802080199024,82.4135533543017
I,0.95,0.6875,0.225,6.23689,2.721552,1.1623295,2.1262125,6.0,0.08352525390037317,74.6707098602682
I,1.0,0.7875,0.25,9.19941275,3.515338,1.8994165,2.6932025,6.0,0.12176739494236219,75.54906429881729
I,0.7875,0.575,0.1875,4.20990075,1.77184375,0.737087,1.2757275,6.0,0.048688550207490244,86.46592950620142
I,0.925,0.725,0.225,8.845044,4.0539785,1.43164975,2.4097075,6.0,0.09288560466805135,95.22513237233966
I,0.825,0.6375,0.225,5.17378375,2.721552,1.0489315,1.984465,6.0,0.07181791252722995,72.04029702253385
I,0.9625,0.7125,0.25,7.44174375,3.30271675,1.60174675,2.0695135,6.0,0.09967807159680897,74.65778210579101
I,1.0125,0.7625,0.2625,9.4970825,3.35941575,1.8427175,2.6932025,6.0,0.11986679274617187,79.23030459412458
I,0.775,0.6125,0.225,5.783298,2.2963095,1.13398,1.8427175,6.0,0.06629558169084165,87.23504421409925
I,0.9125,0.675,0.2125,5.5848515,2.65067825,1.1056305,1.984465,6.0,0.07604249561706701,73.44382183514942
I,0.6875,0.5125,0.1625,3.89805625,1.474174,0.9355335,0.9922325,6.0,0.03352208215766492,116.28323776745766
I,0.8125,0.625,0.225,5.17378375,2.19708625,0.86465975,1.8427175,6.0,0.06902913545485385,74.95072502224421
I,0.875,0.625,0.1875,3.6003865,1.360776,1.304077,1.13398,6.0,0.05752427954571154,62.588989004876815
I,0.9375,0.7,0.2375,7.72523875,3.16096925,1.6159215,2.26796,6.0,0.09140071126537802,84.52055397654513
I,0.8125,0.6375,0.2,4.876114,1.871067,1.247378,1.2757275,6.0,0.06383814446864884,76.3824519115633
I,0.7875,0.6,0.2,4.80524025,1.65844575,1.1623295,1.417475,6.0,0.056548667764616284,84.97530428129275
I,0.75,0.55,0.225,3.515338,1.54504775,0.75126175,1.13398,6.0,0.053456162496238836,65.761136524668
I,0.875,0.6625,0.225,6.0951425,2.36718325,1.1056305,1.70097,6.0,0.0775611365970738,78.58500748466282
I,0.85,0.625,0.2125,5.10291,2.211261,1.6726205,1.5592225,6.0,0.06519418348513975,78.27247351235172
I,0.4125,0.275,0.05,0.5953395,0.41106775,0.1417475,0.1417475,6.0,0.002969786805346602,200.46540005100408
I,0.925,0.6875,0.2,6.50621025,2.494756,1.31825175,1.984465,6.0,0.07424467013366504,87.6320177365818
I,0.7,0.525,0.15,2.62232875,1.077281,0.623689,0.850485,6.0,0.03247130531796325,80.7583410744291
I,1.0375,0.7625,0.2375,7.49844275,3.13261975,0.89300925,2.4097075,6.0,0.10845090772272692,69.14135536026158
I,0.875,0.65,0.2,5.613201,2.45223175,1.31825175,1.984465,6.0,0.06636614480708439,84.5792838549936
I,0.925,0.6875,0.25,6.59125875,3.118445,1.190679,1.927766,6.0,0.0928058376670813,71.02202744664146
I,0.8125,0.6,0.175,3.64291075,1.48834875,0.83631025,1.13398,6.0,0.04948008429403924,73.62377817207667
M,0.9125,0.675,0.2375,6.80388,2.8066005,1.26155275,2.4097075,6.0,0.08498867157201608,80.05631661432264
I,0.6375,0.5125,0.2,2.721552,1.0489315,0.52446575,0.850485,6.0,0.041257947270972206,65.96430942444871
I,0.8125,0.6,0.225,5.71242425,2.05533875,1.68679525,1.984465,6.0,0.06361725123519331,89.7936352025198
I,0.725,0.525,0.15,3.38776525,1.5025235,0.80796075,0.850485,6.0,0.03247130531796325,104.3310460366949
I,0.9,0.7,0.225,7.4559185,2.7499015,0.963883,1.5592225,6.0,0.08659014751456866,86.10585284827646
I,1.125,0.85,0.2625,10.4609655,4.195726,2.0128145,3.2601925,6.0,0.1489556704268473,70.22871616785761
M,0.875,0.6625,0.2125,6.0384435,2.2963095,1.70097,1.984465,6.0,0.07325218456390302,82.43363028623729
I,0.9625,0.7625,0.225,7.030676,2.494756,1.6159215,2.1262125,6.0,0.10274296521100446,68.42975560965188
I,0.9125,0.6625,0.2375,7.087375,3.912231,1.4458245,2.26796,6.0,0.08187008863024454,86.56855169669102
I,0.95,0.725,0.2,7.144074,3.01922175,1.63009625,2.1262125,6.0,0.08256498192715676,86.52668278063554
F,0.75,0.575,0.2125,4.3941725,1.5025235,0.92135875,1.417475,6.0,0.05518035690182227,79.63291190410708
I,0.9375,0.6875,0.25,6.577084,3.345241,1.14815475,2.14038725,6.0,0.0928058376670813,70.86929190374546
I,0.8875,0.65,0.2125,4.6209685,1.644271,0.92135875,1.60174675,6.0,0.07051402885752715,65.53261208966825
I,0.5625,0.4125,0.1375,1.31825175,0.7087375,0.35436875,0.4252425,6.0,0.018375555858082093,71.73942166327421
I,0.85,0.5875,0.2,5.556502,1.88524175,0.963883,1.2757275,6.0,0.05421701696703011,102.48630984952497
I,1.0375,0.7875,0.25,10.44679075,4.195726,1.43164975,2.9766975,6.0,0.12176739494236219,85.79300522069082
I,0.825,0.625,0.1875,6.42116175,3.55786225,0.963883,1.984465,6.0,0.05752427954571154,111.62524417011494
I,0.75,0.575,0.2,3.6003865,1.474174,0.75126175,1.190679,6.0,0.05193445355465626,69.32558741974483
M,0.8375,0.6125,0.1875,4.3941725,1.74349425,0.963883,1.00640725,6.0,0.05524631807570138,79.53783443050224
I,0.925,0.7,0.2,6.08096775,2.721552,1.31825175,1.984465,6.0,0.07696902001294992,79.00539397509397
I,0.925,0.6875,0.2,6.50621025,2.6932025,1.37495075,1.984465,6.0,0.07424467013366504,87.6320177365818
M,0.8125,0.6,0.1875,4.35164825,1.871067,0.850485,1.2757275,6.0,0.053014376029327764,82.08430572855656
I,0.95,0.6875,0.2125,5.556502,2.664853,1.20485375,1.984465,6.0,0.0788849620170191,70.43803860615675
I,0.85,0.65,0.225,5.71242425,2.48058125,1.14815475,1.360776,6.0,0.07466191290796993,76.51055307196953
I,0.8375,0.6,0.2,4.762716,1.77184375,0.8788345,1.530873,6.0,0.056548667764616284,84.22331043809548
